,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
14,5805,Avalanche,AVAX,avalanche,306,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,285031245.3713636,404229626.49901325,,15,,,,2022-08-24T19:59:00.000Z,23.509091475331854,361519806.2963787,-20.751,0.97392069,0.70496376,-10.20023685,8.96794981,15.42852902,-2.81102919,6700825620.763145,0.6414,16926545862.24,,2022-08-24T19:59:00.000Z,,,,,,2022-08-24 20:01:00.546237
0,1,Bitcoin,BTC,bitcoin,9703,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19130900.0,19130900.0,,1,,,,2022-08-24T20:00:00.000Z,21726.885159349185,32004572709.881126,-1.0069,0.21793131,0.94739338,-6.75159944,-0.37979874,2.48683905,-26.1019972,415654867294.99335,39.7924,456264588346.33,,2022-08-24T20:00:00.000Z,,,,,,2022-08-24 20:02:02.261997
1,1027,Ethereum,ETH,ethereum,6042,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122095544.499,122095544.499,,2,,,,2022-08-24T20:00:00.000Z,1679.9096267569576,16962012496.572935,-9.4177,0.63915077,1.71285792,-8.65851391,12.84737194,39.34265606,-8.2449377,205109480588.0026,19.633,205109480588.0,,2022-08-24T20:00:00.000Z,,,,,,2022-08-24 20:02:02.261997
2,825,Tether,USDT,tether,38806,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67549555015.62651,69157777033.00569,,3,,,,2022-08-24T20:00:00.000Z,0.9999914555562929,48781230235.55132,-7.9218,0.00020425,0.00041769,-0.00583725,-0.00512841,0.04941101,0.10017244,67548977842.25624,6.4701,69157186118.27,,2022-08-24T20:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-24 20:02:02.261997
3,3408,USD Coin,USDC,usd-coin,5945,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,52274835083.95328,52274835083.95328,,4,,,,2022-08-24T20:00:00.000Z,0.9999207370022445,7365506079.749506,35.2383,-0.00833451,-0.00892504,-0.00308817,-0.02364273,-0.00747967,-0.03406485,52270691623.817345,5.0041,52270691623.82,,2022-08-24T20:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-24 20:02:02.261997
4,1839,BNB,BNB,bnb,1088,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-24T20:00:00.000Z,299.06108130719383,941268935.7453821,-15.0142,0.19803081,0.16035003,-2.88525335,18.51806261,26.91106788,-3.28409359,48249695756.71645,4.6184,59812216261.44,,2022-08-24T20:00:00.000Z,,,,,,2022-08-24 20:02:02.261997
5,4687,Binance USD,BUSD,binance-usd,4879,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,19080569131.069256,19080569131.069256,,6,,,,2022-08-24T20:00:00.000Z,0.9998181112201385,4793026855.526555,-1.1908,-0.03572224,-0.02280402,-0.00637145,-0.10007934,-0.18632163,-0.05957574,19077098589.630943,1.8264,19077098589.63,,2022-08-24T20:00:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-24 20:02:02.261997
6,52,XRP,XRP,xrp,807,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49537223666.0,99989330486.0,,7,,,,2022-08-24T20:00:00.000Z,0.3498238759806359,934354952.0796195,-1.2735,0.79370108,1.3010867,-7.32650069,2.10176819,-2.88395148,-10.86561867,17329303588.159805,1.6588,34982387598.06,,2022-08-24T20:00:00.000Z,,,,,,2022-08-24 20:02:02.261997
7,2010,Cardano,ADA,cardano,559,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,8,,,,2022-08-24T20:00:00.000Z,0.46515457070756283,504684752.101806,-12.8105,0.24472171,0.83137577,-13.53936758,-4.31933581,-4.85457303,-3.50801276,15693863325.336239,1.5022,20931955681.84,,2022-08-24T20:00:00.000Z,,,,,,2022-08-24 20:02:02.261997
8,5426,Solana,SOL,solana,368,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,349250834.66365105,511616946.142289,,9,,,,2022-08-24T20:00:00.000Z,35.9292911937328,912301124.430699,0.343,0.18639668,1.43988948,-11.90722469,-5.1515693,-10.85847449,-18.74113482,12548334938.284548,1.2013,18382034237.59,,2022-08-24T20:00:00.000Z,,,,,,2022-08-24 20:02:02.261997
9,74,Dogecoin,DOGE,dogecoin,554,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-24T20:00:00.000Z,0.06918854966711224,334292829.3394322,-5.461,-0.00856738,1.15999018,-15.54211009,8.32014218,2.6021691,-12.00661432,9179297765.136965,0.8786,9179297765.14,,2022-08-24T20:00:00.000Z,,,,,,2022-08-24 20:02:02.261997
10,6636,Polkadot,DOT,polkadot-new,402,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1125884507.0162828,1225714258.1704626,,11,904869778.0,6952098924.967916,,2022-08-24T20:00:00.000Z,7.682982782709222,313694399.13562864,-12.2388,0.06921562,0.77332221,-8.68841455,10.58001429,-3.98861251,-16.26305408,8650151282.72516,0.8282,9417141542.04,,2022-08-24T20:00:00.000Z,,,,,,2022-08-24 20:02:02.261997
11,5994,Shiba Inu,SHIB,shiba-inu,405,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-24T20:00:00.000Z,1.3300218523669391e-05,392855681.13934225,-4.7928,0.18645543,0.79079163,-13.52772658,21.07061886,15.74689364,23.42476344,7302661592.377244,0.699,7843604775.49,,2022-08-24T20:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-24 20:02:02.261997
12,4943,Dai,DAI,multi-collateral-dai,1267,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6962837631.8760805,6962837631.8760805,,13,,,,2022-08-24T20:00:00.000Z,0.99978531235405,421043973.33282626,-9.8231,0.01136064,-0.00243365,0.06467355,0.00508437,-0.06023586,-0.06412654,6961342796.655761,0.6668,6961342796.66,,2022-08-24T20:00:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-24 20:02:02.261997
13,3890,Polygon,MATIC,polygon,469,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-24T20:00:00.000Z,0.8349068790552758,329065594.442269,-15.5704,0.50800419,0.69880993,-7.0999128,3.10511376,39.42605484,38.1431117,6714425211.945751,0.6428,8349068790.55,,2022-08-24T20:00:00.000Z,,,,,,2022-08-24 20:02:02.261997
14,5805,Avalanche,AVAX,avalanche,306,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,285031245.3713636,404229626.49901325,,15,,,,2022-08-24T20:00:00.000Z,23.50715068344637,361513215.66296214,-20.7458,0.95628449,0.73289025,-10.2245179,8.88031183,15.43472108,-2.78049674,6700272434.4350195,0.6413,16925148492.08,,2022-08-24T20:00:00.000Z,,,,,,2022-08-24 20:02:02.261997
0,1,Bitcoin,BTC,bitcoin,9703,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19130900.0,19130900.0,,1,,,,2022-08-24T20:01:00.000Z,21719.290324453697,32004307961.063686,-0.9895,0.19927436,0.92592207,-6.77368131,-0.62228227,2.43610739,-26.09195712,415509571268.09125,39.7785,456105096813.53,,2022-08-24T20:01:00.000Z,,,,,,2022-08-24 20:03:02.850819
1,1027,Ethereum,ETH,ethereum,6042,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122095544.499,122095544.499,,2,,,,2022-08-24T20:01:00.000Z,1679.1091716872095,16950540996.134691,-9.3852,0.59867582,1.70198911,-8.71117412,12.48602112,39.26135965,-8.24137513,205011748590.4147,19.6237,205011748590.41,,2022-08-24T20:01:00.000Z,,,,,,2022-08-24 20:03:02.850819
2,825,Tether,USDT,tether,38806,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67549555015.62651,69157777033.00569,,3,,,,2022-08-24T20:01:00.000Z,0.999978822778413,48758649822.6427,-7.9645,-0.00225989,-0.00211156,-0.00616034,-0.00511059,0.04678977,0.09598127,67548124503.73184,6.47,69156312463.44,,2022-08-24T20:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-24 20:03:02.850819
3,3408,USD Coin,USDC,usd-coin,5945,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,52274835083.95328,52274835083.95328,,4,,,,2022-08-24T20:01:00.000Z,0.9999475892438633,7364620449.176537,35.222,-0.0035873,5.622e-05,0.00070807,-0.01145162,-0.00681933,-0.02146007,52272095320.3196,5.0042,52272095320.32,,2022-08-24T20:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-24 20:03:02.850819
4,1839,BNB,BNB,bnb,1088,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-24T20:01:00.000Z,298.8414886569922,939958821.5791985,-15.0642,0.13990719,0.10932529,-2.97626188,18.26913766,26.78316159,-3.28500642,48214267279.97743,4.6186,59768297731.4,,2022-08-24T20:01:00.000Z,,,,,,2022-08-24 20:03:02.850819
5,4687,Binance USD,BUSD,binance-usd,4879,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,19080569131.069256,19080569131.069256,,6,,,,2022-08-24T20:01:00.000Z,0.9998107241870011,4793026855.526555,-1.1908,-0.03900981,-0.02359283,-0.00260648,-0.10283013,-0.01912738,-0.12064012,19076957640.83449,1.8264,19076957640.83,,2022-08-24T20:01:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-24 20:03:02.850819
6,52,XRP,XRP,xrp,807,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49537223666.0,99989330486.0,,7,,,,2022-08-24T20:01:00.000Z,0.3497622542228884,934406486.5074902,-1.268,0.78492713,1.28736493,-7.41734155,1.97097619,-2.99610882,-10.79605277,17326251017.36358,1.6585,34976225422.29,,2022-08-24T20:01:00.000Z,,,,,,2022-08-24 20:03:02.850819
7,2010,Cardano,ADA,cardano,559,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,8,,,,2022-08-24T20:01:00.000Z,0.465003028639539,503535502.4242598,-12.9089,0.26291292,0.80809504,-13.59720358,-4.49330278,-4.87892014,-3.40375935,15688750443.181847,1.5029,20925136288.78,,2022-08-24T20:01:00.000Z,,,,,,2022-08-24 20:03:02.850819
8,5426,Solana,SOL,solana,368,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,349250834.66365105,511616946.142289,,9,,,,2022-08-24T20:01:00.000Z,35.90206510342446,912002154.0519783,0.4433,0.14787337,1.36299758,-11.96722175,-5.30915549,-10.98384636,-18.73100924,12538826203.519733,1.2004,18368104908.42,,2022-08-24T20:01:00.000Z,,,,,,2022-08-24 20:03:02.850819
9,74,Dogecoin,DOGE,dogecoin,554,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-24T20:01:00.000Z,0.06915803842827448,334311683.62689084,-5.4557,0.0031661,1.15081984,-15.58164095,8.18079183,2.52098076,-11.98517946,9175249815.76062,0.8789,9175249815.76,,2022-08-24T20:01:00.000Z,,,,,,2022-08-24 20:03:02.850819
10,6636,Polkadot,DOT,polkadot-new,402,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1125884507.0162828,1225714258.1704626,,11,904869778.0,6947554756.263666,,2022-08-24T20:01:00.000Z,7.677960879210253,313694399.13562864,-12.2388,-0.00410778,0.69898636,-8.76473471,10.42335661,-4.10485313,-16.25019903,8644497199.37994,0.8276,9410986123.32,,2022-08-24T20:01:00.000Z,,,,,,2022-08-24 20:03:02.850819
11,5994,Shiba Inu,SHIB,shiba-inu,405,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-24T20:01:00.000Z,1.3285786179534655e-05,392717176.7416159,-4.5141,0.21216715,0.74280013,-13.61258253,20.73368783,15.59046579,23.4222075,7294737322.184754,0.6988,7835093516.59,,2022-08-24T20:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-24 20:03:02.850819
12,4943,Dai,DAI,multi-collateral-dai,1267,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6962837631.8760805,6962837631.8760805,,13,,,,2022-08-24T20:01:00.000Z,0.9997561221854748,421059385.86469287,-9.1898,0.00567913,0.00716246,0.05510639,0.02745403,-0.08704479,-0.03152802,6961139550.251525,0.6668,6961139550.25,,2022-08-24T20:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-24 20:03:02.850819
13,3890,Polygon,MATIC,polygon,469,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-24T20:01:00.000Z,0.8344945924579635,328482750.3269114,-15.7827,0.4895034,0.58038752,-7.15396808,2.8472908,39.21949507,38.23573381,6711109551.729041,0.6425,8344945924.58,,2022-08-24T20:01:00.000Z,,,,,,2022-08-24 20:03:02.850819
14,5805,Avalanche,AVAX,avalanche,306,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,285031245.3713636,404229626.49901325,,15,,,,2022-08-24T20:01:00.000Z,23.48916067994102,361449689.57238483,-20.7175,0.91802191,0.68842577,-10.26808593,8.62874891,15.33892604,-2.74810082,6695144721.331654,0.6414,16912195689.56,,2022-08-24T20:01:00.000Z,,,,,,2022-08-24 20:03:02.850819
0,1,Bitcoin,BTC,bitcoin,9703,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19130900.0,19130900.0,,1,,,,2022-08-24T20:02:00.000Z,21722.666240442413,31976905499.139877,-0.9869,0.20052075,0.92848746,-6.74792905,-0.61527316,2.44018903,-26.08609255,415574155579.2798,39.8179,456175991049.29,,2022-08-24T20:02:00.000Z,,,,,,2022-08-24 20:04:03.285820
1,1027,Ethereum,ETH,ethereum,6042,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122095544.499,122095544.499,,2,,,,2022-08-24T20:02:00.000Z,1679.6336588402335,16921925109.5602,-9.3595,0.61680237,1.72635577,-8.65892466,12.54826637,39.27467209,-8.22230784,205075786134.9459,19.645,205075786134.95,,2022-08-24T20:02:00.000Z,,,,,,2022-08-24 20:04:03.285820
